sample_id,smell_type,annotator_id,label
160,blocking_view,A4,0
160,nested_view,A5,0
160,mutable_view,A5,0
160,blocking_view,A5,0
160,nested_view,A6,0
160,mutable_view,A6,0
160,blocking_view,A6,0
161,nested_view,A1,1
161,mutable_view,A1,1
161,blocking_view,A1,1
161,nested_view,A2,1
161,mutable_view,A2,0
161,blocking_view,A2,0
161,nested_view,A3,1
161,mutable_view,A3,1
161,blocking_view,A3,1
161,nested_view,A4,0
161,mutable_view,A4,1
161,blocking_view,A4,1
161,nested_view,A5,1
161,mutable_view,A5,1
161,blocking_view,A5,1
161,nested_view,A6,0
161,mutable_view,A6,1
161,blocking_view,A6,1
162,nested_view,A1,0
162,mutable_view,A1,0
162,blocking_view,A1,0
162,nested_view,A2,0
162,mutable_view,A2,0
162,blocking_view,A2,0
162,nested_view,A3,0
162,mutable_view,A3,0
162,blocking_view,A3,0
162,nested_view,A4,0
162,mutable_view,A4,0
162,blocking_view,A4,0
162,nested_view,A5,0
162,mutable_view,A5,0
162,blocking_view,A5,0
162,nested_view,A6,0
162,mutable_view,A6,1
162,blocking_view,A6,1
163,nested_view,A1,0
163,mutable_view,A1,1
163,blocking_view,A1,1
163,nested_view,A2,1
163,mutable_view,A2,0
163,blocking_view,A2,0
163,nested_view,A3,0
163,mutable_view,A3,1
163,blocking_view,A3,1
163,nested_view,A4,1
163,mutable_view,A4,1
163,blocking_view,A4,1
163,nested_view,A5,1
163,mutable_view,A5,1
163,blocking_view,A5,1
163,nested_view,A6,0
163,mutable_view,A6,1
163,blocking_view,A6,1
164,nested_view,A1,0
164,mutable_view,A1,0
164,blocking_view,A1,0
164,nested_view,A2,0
164,mutable_view,A2,0
164,blocking_view,A2,0
164,nested_view,A3,0
164,mutable_view,A3,0
164,blocking_view,A3,0
164,nested_view,A4,0
164,mutable_view,A4,1
164,blocking_view,A4,0
164,nested_view,A5,0
164,mutable_view,A5,1
164,blocking_view,A5,1
164,nested_view,A6,0
164,mutable_view,A6,1
164,blocking_view,A6,0
165,nested_view,A1,0
165,mutable_view,A1,0
165,blocking_view,A1,0
165,nested_view,A2,0
165,mutable_view,A2,0
165,blocking_view,A2,0
165,nested_view,A3,0
165,mutable_view,A3,1
165,blocking_view,A3,0
165,nested_view,A4,0
165,mutable_view,A4,1
165,blocking_view,A4,0
165,nested_view,A5,0
165,mutable_view,A5,1
165,blocking_view,A5,1
165,nested_view,A6,0
165,mutable_view,A6,1
165,blocking_view,A6,0
166,nested_view,A1,0
166,mutable_view,A1,0
166,blocking_view,A1,0
166,nested_view,A2,0
166,mutable_view,A2,0
166,blocking_view,A2,0
166,nested_view,A3,0
166,mutable_view,A3,0
166,blocking_view,A3,0
166,nested_view,A4,0
166,mutable_view,A4,1
166,blocking_view,A4,0
166,nested_view,A5,0
166,mutable_view,A5,1
166,blocking_view,A5,1
166,nested_view,A6,0
166,mutable_view,A6,1
166,blocking_view,A6,0
167,nested_view,A1,0
167,mutable_view,A1,0
167,blocking_view,A1,0
167,nested_view,A2,0
167,mutable_view,A2,0
167,blocking_view,A2,0
167,nested_view,A3,0
167,mutable_view,A3,0
167,blocking_view,A3,0
167,nested_view,A4,0
167,mutable_view,A4,1
167,blocking_view,A4,0
167,nested_view,A5,0
167,mutable_view,A5,1
167,blocking_view,A5,1
167,nested_view,A6,0
167,mutable_view,A6,0
167,blocking_view,A6,0
168,nested_view,A1,0
168,mutable_view,A1,0
168,blocking_view,A1,0
168,nested_view,A2,0
168,mutable_view,A2,0
168,blocking_view,A2,0
168,nested_view,A3,0
168,mutable_view,A3,0
168,blocking_view,A3,0
168,nested_view,A4,0
168,mutable_view,A4,1
168,blocking_view,A4,0
168,nested_view,A5,0
168,mutable_view,A5,1
168,blocking_view,A5,0
168,nested_view,A6,0
168,mutable_view,A6,0
168,blocking_view,A6,0
169,nested_view,A1,0
169,mutable_view,A1,0
169,blocking_view,A1,0
169,nested_view,A2,0
169,mutable_view,A2,0
169,blocking_view,A2,0
169,nested_view,A3,0
169,mutable_view,A3,0
169,blocking_view,A3,0
169,nested_view,A4,0
169,mutable_view,A4,1
169,blocking_view,A4,0
169,nested_view,A5,0
169,mutable_view,A5,1
169,blocking_view,A5,1
169,nested_view,A6,0
169,mutable_view,A6,0
169,blocking_view,A6,1
170,nested_view,A1,0
170,mutable_view,A1,0
170,blocking_view,A1,0
170,nested_view,A2,0
170,mutable_view,A2,0
170,blocking_view,A2,0
170,nested_view,A3,0
170,mutable_view,A3,1
170,blocking_view,A3,0
170,nested_view,A4,0
170,mutable_view,A4,1
170,blocking_view,A4,0
170,nested_view,A5,0
170,mutable_view,A5,1
170,blocking_view,A5,0
170,nested_view,A6,0
170,mutable_view,A6,1
170,blocking_view,A6,1
171,nested_view,A1,0
171,mutable_view,A1,0
171,blocking_view,A1,0
171,nested_view,A2,0
171,mutable_view,A2,0
171,blocking_view,A2,0
171,nested_view,A3,0
171,mutable_view,A3,0
171,blocking_view,A3,0
171,nested_view,A4,0
171,mutable_view,A4,1
171,blocking_view,A4,0
171,nested_view,A5,0
171,mutable_view,A5,1
171,blocking_view,A5,1
171,nested_view,A6,0
171,mutable_view,A6,1
171,blocking_view,A6,1
172,nested_view,A1,0
172,mutable_view,A1,1
172,blocking_view,A1,1
172,nested_view,A2,0
172,mutable_view,A2,0
172,blocking_view,A2,0
172,nested_view,A3,0
172,mutable_view,A3,1
172,blocking_view,A3,1
172,nested_view,A4,0
172,mutable_view,A4,1
172,blocking_view,A4,0
172,nested_view,A5,0
172,mutable_view,A5,1
172,blocking_view,A5,1
172,nested_view,A6,0
172,mutable_view,A6,0
172,blocking_view,A6,1
173,nested_view,A1,1
173,mutable_view,A1,1
173,blocking_view,A1,1
173,nested_view,A2,1
173,mutable_view,A2,0
173,blocking_view,A2,1
173,nested_view,A3,1
173,mutable_view,A3,1
173,blocking_view,A3,1
173,nested_view,A4,1
173,mutable_view,A4,1
173,blocking_view,A4,0
173,nested_view,A5,1
173,mutable_view,A5,1
173,blocking_view,A5,1
173,nested_view,A6,0
173,mutable_view,A6,1
173,blocking_view,A6,1
174,nested_view,A1,1
174,mutable_view,A1,1
174,blocking_view,A1,1
174,nested_view,A2,1
174,mutable_view,A2,0
174,blocking_view,A2,0
174,nested_view,A3,1
174,mutable_view,A3,1
174,blocking_view,A3,1
174,nested_view,A4,1
174,mutable_view,A4,1
174,blocking_view,A4,0
174,nested_view,A5,1
174,mutable_view,A5,1
174,blocking_view,A5,0
174,nested_view,A6,0
174,mutable_view,A6,1
174,blocking_view,A6,1
175,nested_view,A1,0
175,mutable_view,A1,0
175,blocking_view,A1,0
175,nested_view,A2,0
175,mutable_view,A2,0
175,blocking_view,A2,0
175,nested_view,A3,0
175,mutable_view,A3,0
175,blocking_view,A3,0
175,nested_view,A4,0
175,mutable_view,A4,1
175,blocking_view,A4,0
175,nested_view,A5,0
175,mutable_view,A5,1
175,blocking_view,A5,0
175,nested_view,A6,0
175,mutable_view,A6,0
175,blocking_view,A6,0
176,nested_view,A1,0
176,mutable_view,A1,0
176,blocking_view,A1,0
176,nested_view,A2,0
176,mutable_view,A2,0
176,blocking_view,A2,0
176,nested_view,A3,0
176,mutable_view,A3,0
176,blocking_view,A3,0
176,nested_view,A4,0
176,mutable_view,A4,1
176,blocking_view,A4,0
176,nested_view,A5,0
176,mutable_view,A5,1
176,blocking_view,A5,0
176,nested_view,A6,0
176,mutable_view,A6,0
176,blocking_view,A6,0
177,nested_view,A1,0
177,mutable_view,A1,0
177,blocking_view,A1,0
177,nested_view,A2,0
177,mutable_view,A2,0
177,blocking_view,A2,0
177,nested_view,A3,0
177,mutable_view,A3,0
177,blocking_view,A3,0
177,nested_view,A4,0
177,mutable_view,A4,1
177,blocking_view,A4,0
177,nested_view,A5,0
177,mutable_view,A5,1
177,blocking_view,A5,0
177,nested_view,A6,0
177,mutable_view,A6,0
177,blocking_view,A6,0
178,nested_view,A1,0
178,mutable_view,A1,0
178,blocking_view,A1,1
178,nested_view,A2,0
178,mutable_view,A2,0
178,blocking_view,A2,0
178,nested_view,A3,0
178,mutable_view,A3,0
178,blocking_view,A3,1
178,nested_view,A4,0
178,mutable_view,A4,0
178,blocking_view,A4,0
178,nested_view,A5,0
178,mutable_view,A5,0
178,blocking_view,A5,0
178,nested_view,A6,0
178,mutable_view,A6,0
178,blocking_view,A6,0
179,nested_view,A1,0
179,mutable_view,A1,1
179,blocking_view,A1,1
179,nested_view,A2,0
179,mutable_view,A2,0
179,blocking_view,A2,0
179,nested_view,A3,0
179,mutable_view,A3,1
179,blocking_view,A3,1
179,nested_view,A4,1
179,mutable_view,A4,1
179,blocking_view,A4,0
179,nested_view,A5,0
179,mutable_view,A5,1
179,blocking_view,A5,0
179,nested_view,A6,0
179,mutable_view,A6,0
179,blocking_view,A6,1
180,nested_view,A1,0
180,mutable_view,A1,0
180,blocking_view,A1,0
180,nested_view,A2,0
180,mutable_view,A2,0
180,blocking_view,A2,0
180,nested_view,A3,0
180,mutable_view,A3,1
180,blocking_view,A3,0
180,nested_view,A4,0
180,mutable_view,A4,1
180,blocking_view,A4,0
180,nested_view,A5,0
180,mutable_view,A5,1
180,blocking_view,A5,0
180,nested_view,A6,0
180,mutable_view,A6,0
180,blocking_view,A6,0
181,nested_view,A1,0
181,mutable_view,A1,0
181,blocking_view,A1,0
181,nested_view,A2,0
181,mutable_view,A2,0
181,blocking_view,A2,0
181,nested_view,A3,0
181,mutable_view,A3,0
181,blocking_view,A3,0
181,nested_view,A4,0
181,mutable_view,A4,1
181,blocking_view,A4,0
181,nested_view,A5,0
181,mutable_view,A5,1
181,blocking_view,A5,0
181,nested_view,A6,0
181,mutable_view,A6,0
181,blocking_view,A6,0
182,nested_view,A1,0
182,mutable_view,A1,0
182,blocking_view,A1,0
182,nested_view,A2,0
182,mutable_view,A2,0
182,blocking_view,A2,0
182,nested_view,A3,0
182,mutable_view,A3,0
182,blocking_view,A3,0
182,nested_view,A4,0
182,mutable_view,A4,0
182,blocking_view,A4,0
182,nested_view,A5,0
182,mutable_view,A5,0
182,blocking_view,A5,0
182,nested_view,A6,0
182,mutable_view,A6,0
182,blocking_view,A6,0
183,nested_view,A1,0
183,mutable_view,A1,1
183,blocking_view,A1,1
183,nested_view,A2,0
183,mutable_view,A2,0
183,blocking_view,A2,0
183,nested_view,A3,0
183,mutable_view,A3,1
183,blocking_view,A3,1
183,nested_view,A4,1
183,mutable_view,A4,1
183,blocking_view,A4,0
183,nested_view,A5,0
183,mutable_view,A5,1
183,blocking_view,A5,0
183,nested_view,A6,0
183,mutable_view,A6,1
183,blocking_view,A6,1
184,nested_view,A1,0
184,mutable_view,A1,1
184,blocking_view,A1,1
184,nested_view,A2,0
184,mutable_view,A2,0
184,blocking_view,A2,1
184,nested_view,A3,0
184,mutable_view,A3,1
184,blocking_view,A3,1
184,nested_view,A4,0
184,mutable_view,A4,1
184,blocking_view,A4,0
184,nested_view,A5,0
184,mutable_view,A5,1
184,blocking_view,A5,1
184,nested_view,A6,0
184,mutable_view,A6,1
184,blocking_view,A6,1
185,nested_view,A1,0
185,mutable_view,A1,0
185,blocking_view,A1,0
185,nested_view,A2,0
185,mutable_view,A2,0
185,blocking_view,A2,0
185,nested_view,A3,0
185,mutable_view,A3,1
185,blocking_view,A3,0
185,nested_view,A4,0
185,mutable_view,A4,1
185,blocking_view,A4,0
185,nested_view,A5,0
185,mutable_view,A5,1
185,blocking_view,A5,0
185,nested_view,A6,0
185,mutable_view,A6,0
185,blocking_view,A6,0
186,nested_view,A1,0
186,mutable_view,A1,0
186,blocking_view,A1,0
186,nested_view,A2,0
186,mutable_view,A2,0
186,blocking_view,A2,0
186,nested_view,A3,0
186,mutable_view,A3,0
186,blocking_view,A3,0
186,nested_view,A4,0
186,mutable_view,A4,0
186,blocking_view,A4,0
186,nested_view,A5,0
186,mutable_view,A5,0
186,blocking_view,A5,0
186,nested_view,A6,0
186,mutable_view,A6,0
186,blocking_view,A6,0
187,nested_view,A1,0
187,mutable_view,A1,0
187,blocking_view,A1,0
187,nested_view,A2,0
187,mutable_view,A2,1
187,blocking_view,A2,0
187,nested_view,A3,0
187,mutable_view,A3,0
187,blocking_view,A3,0
187,nested_view,A4,0
187,mutable_view,A4,1
187,blocking_view,A4,0
187,nested_view,A5,0
187,mutable_view,A5,1
187,blocking_view,A5,0
187,nested_view,A6,0
187,mutable_view,A6,0
187,blocking_view,A6,0
188,nested_view,A1,0
188,mutable_view,A1,0
188,blocking_view,A1,0
188,nested_view,A2,0
188,mutable_view,A2,1
188,blocking_view,A2,0
188,nested_view,A3,0
188,mutable_view,A3,0
188,blocking_view,A3,0
188,nested_view,A4,0
188,mutable_view,A4,1
188,blocking_view,A4,0
188,nested_view,A5,0
188,mutable_view,A5,1
188,blocking_view,A5,0
188,nested_view,A6,0
188,mutable_view,A6,0
188,blocking_view,A6,0
189,nested_view,A1,0
189,mutable_view,A1,0
189,blocking_view,A1,0
189,nested_view,A2,0
189,mutable_view,A2,0
189,blocking_view,A2,0
189,nested_view,A3,0
189,mutable_view,A3,0
189,blocking_view,A3,0
189,nested_view,A4,0
189,mutable_view,A4,1
189,blocking_view,A4,0
189,nested_view,A5,0
189,mutable_view,A5,1
189,blocking_view,A5,0
189,nested_view,A6,0
189,mutable_view,A6,0
189,blocking_view,A6,0
190,nested_view,A1,1
190,mutable_view,A1,1
190,blocking_view,A1,1
190,nested_view,A2,0
190,mutable_view,A2,1
190,blocking_view,A2,0
190,nested_view,A3,0
190,mutable_view,A3,1
190,blocking_view,A3,0
190,nested_view,A4,1
190,mutable_view,A4,1
190,blocking_view,A4,0
190,nested_view,A5,0
190,mutable_view,A5,1
190,blocking_view,A5,0
190,nested_view,A6,0
190,mutable_view,A6,1
190,blocking_view,A6,1
191,nested_view,A1,0
191,mutable_view,A1,0
191,blocking_view,A1,0
191,nested_view,A2,0
191,mutable_view,A2,0
191,blocking_view,A2,0
191,nested_view,A3,0
191,mutable_view,A3,0
191,blocking_view,A3,0
191,nested_view,A4,0
191,mutable_view,A4,1
191,blocking_view,A4,0
191,nested_view,A5,0
191,mutable_view,A5,1
191,blocking_view,A5,0
191,nested_view,A6,0
191,mutable_view,A6,1
191,blocking_view,A6,0
192,nested_view,A1,0
192,mutable_view,A1,0
192,blocking_view,A1,1
192,nested_view,A2,1
192,mutable_view,A2,0
192,blocking_view,A2,0
192,nested_view,A3,0
192,mutable_view,A3,0
192,blocking_view,A3,1
192,nested_view,A4,0
192,mutable_view,A4,0
192,blocking_view,A4,0
192,nested_view,A5,0
192,mutable_view,A5,0
192,blocking_view,A5,0
192,nested_view,A6,0
192,mutable_view,A6,0
192,blocking_view,A6,0
193,nested_view,A1,0
193,mutable_view,A1,0
193,blocking_view,A1,0
193,nested_view,A2,0
193,mutable_view,A2,0
193,blocking_view,A2,0
193,nested_view,A3,0
193,mutable_view,A3,0
193,blocking_view,A3,0
193,nested_view,A4,0
193,mutable_view,A4,1
193,blocking_view,A4,0
193,nested_view,A5,0
193,mutable_view,A5,1
193,blocking_view,A5,0
193,nested_view,A6,0
193,mutable_view,A6,0
193,blocking_view,A6,0
194,nested_view,A1,0
194,mutable_view,A1,0
194,blocking_view,A1,0
194,nested_view,A2,0
194,mutable_view,A2,0
194,blocking_view,A2,0
194,nested_view,A3,0
194,mutable_view,A3,0
194,blocking_view,A3,0
194,nested_view,A4,0
194,mutable_view,A4,1
194,blocking_view,A4,0
194,nested_view,A5,0
194,mutable_view,A5,1
194,blocking_view,A5,0
194,nested_view,A6,0
194,mutable_view,A6,0
194,blocking_view,A6,0
195,nested_view,A1,0
195,mutable_view,A1,0
195,blocking_view,A1,0
195,nested_view,A2,0
195,mutable_view,A2,0
195,blocking_view,A2,0
195,nested_view,A3,0
195,mutable_view,A3,1
195,blocking_view,A3,0
195,nested_view,A4,0
195,mutable_view,A4,1
195,blocking_view,A4,0
195,nested_view,A5,0
195,mutable_view,A5,1
195,blocking_view,A5,0
195,nested_view,A6,0
195,mutable_view,A6,0
195,blocking_view,A6,0
196,nested_view,A1,0
196,mutable_view,A1,1
196,blocking_view,A1,1
196,nested_view,A2,0
196,mutable_view,A2,0
196,blocking_view,A2,0
196,nested_view,A3,0
196,mutable_view,A3,1
196,blocking_view,A3,1
196,nested_view,A4,0
196,mutable_view,A4,1
196,blocking_view,A4,0
196,nested_view,A5,0
196,mutable_view,A5,1
196,blocking_view,A5,0
196,nested_view,A6,0
196,mutable_view,A6,1
196,blocking_view,A6,1
197,nested_view,A1,0
197,mutable_view,A1,0
197,blocking_view,A1,0
197,nested_view,A2,0
197,mutable_view,A2,0
197,blocking_view,A2,0
197,nested_view,A3,0
197,mutable_view,A3,0
197,blocking_view,A3,0
197,nested_view,A4,0
197,mutable_view,A4,1
197,blocking_view,A4,0
197,nested_view,A5,0
197,mutable_view,A5,1
197,blocking_view,A5,0
197,nested_view,A6,0
197,mutable_view,A6,0
197,blocking_view,A6,1
198,nested_view,A1,0
198,mutable_view,A1,0
198,blocking_view,A1,0
198,nested_view,A2,0
198,mutable_view,A2,0
198,blocking_view,A2,0
198,nested_view,A3,0
198,mutable_view,A3,0
198,blocking_view,A3,0
198,nested_view,A4,0
198,mutable_view,A4,0
198,blocking_view,A4,0
198,nested_view,A5,0
198,mutable_view,A5,0
198,blocking_view,A5,0
198,nested_view,A6,0
198,mutable_view,A6,0
198,blocking_view,A6,0
199,nested_view,A1,0
199,mutable_view,A1,0
199,blocking_view,A1,0
199,nested_view,A2,0
199,mutable_view,A2,0
199,blocking_view,A2,0
199,nested_view,A3,0
199,mutable_view,A3,0
199,blocking_view,A3,0
199,nested_view,A4,0
199,mutable_view,A4,1
199,blocking_view,A4,0
199,nested_view,A5,0
199,mutable_view,A5,1
199,blocking_view,A5,0
199,nested_view,A6,0
199,mutable_view,A6,1
199,blocking_view,A6,1
200,nested_view,A1,0
200,mutable_view,A1,0
200,blocking_view,A1,0
200,nested_view,A2,0
200,mutable_view,A2,0
200,blocking_view,A2,0
200,nested_view,A3,0
200,mutable_view,A3,0
200,blocking_view,A3,0
200,nested_view,A4,0
200,mutable_view,A4,1
200,blocking_view,A4,0
200,nested_view,A5,0
200,mutable_view,A5,1
200,blocking_view,A5,0
200,nested_view,A6,0
200,mutable_view,A6,0
200,blocking_view,A6,1
201,nested_view,A1,0
201,mutable_view,A1,0
201,blocking_view,A1,0
201,nested_view,A2,0
201,mutable_view,A2,0
201,blocking_view,A2,0
201,nested_view,A3,0
201,mutable_view,A3,0
201,blocking_view,A3,0
201,nested_view,A4,0
201,mutable_view,A4,1
201,blocking_view,A4,0
201,nested_view,A5,0
201,mutable_view,A5,1
201,blocking_view,A5,0
201,nested_view,A6,0
201,mutable_view,A6,0
201,blocking_view,A6,0
202,nested_view,A1,0
202,mutable_view,A1,0
202,blocking_view,A1,0
202,nested_view,A2,0
202,mutable_view,A2,0
202,blocking_view,A2,0
202,nested_view,A3,0
202,mutable_view,A3,0
202,blocking_view,A3,0
202,nested_view,A4,0
202,mutable_view,A4,1
202,blocking_view,A4,0
202,nested_view,A5,0
202,mutable_view,A5,1
202,blocking_view,A5,0
202,nested_view,A6,0
202,mutable_view,A6,0
202,blocking_view,A6,0
203,nested_view,A1,0
203,mutable_view,A1,0
203,blocking_view,A1,0
203,nested_view,A2,0
203,mutable_view,A2,0
203,blocking_view,A2,0
203,nested_view,A3,0
203,mutable_view,A3,0
203,blocking_view,A3,0
203,nested_view,A4,0
203,mutable_view,A4,1
203,blocking_view,A4,0
203,nested_view,A5,0
203,mutable_view,A5,1
203,blocking_view,A5,0
203,nested_view,A6,0
203,mutable_view,A6,0
203,blocking_view,A6,0
204,nested_view,A1,0
204,mutable_view,A1,0
204,blocking_view,A1,0
204,nested_view,A2,0
204,mutable_view,A2,0
204,blocking_view,A2,0
204,nested_view,A3,0
204,mutable_view,A3,0
204,blocking_view,A3,0
204,nested_view,A4,0
204,mutable_view,A4,1
204,blocking_view,A4,0
204,nested_view,A5,0
204,mutable_view,A5,1
204,blocking_view,A5,0
204,nested_view,A6,0
204,mutable_view,A6,0
204,blocking_view,A6,0
205,nested_view,A1,0
205,mutable_view,A1,0
205,blocking_view,A1,0
205,nested_view,A2,0
205,mutable_view,A2,0
205,blocking_view,A2,0
205,nested_view,A3,0
205,mutable_view,A3,1
205,blocking_view,A3,0
205,nested_view,A4,0
205,mutable_view,A4,1
205,blocking_view,A4,0
205,nested_view,A5,0
205,mutable_view,A5,1
205,blocking_view,A5,0
205,nested_view,A6,0
205,mutable_view,A6,0
205,blocking_view,A6,0
206,nested_view,A1,1
206,mutable_view,A1,1
206,blocking_view,A1,1
206,nested_view,A2,0
206,mutable_view,A2,0
206,blocking_view,A2,0
206,nested_view,A3,1
206,mutable_view,A3,1
206,blocking_view,A3,1
206,nested_view,A4,1
206,mutable_view,A4,1
206,blocking_view,A4,0
206,nested_view,A5,1
206,mutable_view,A5,1
206,blocking_view,A5,0
206,nested_view,A6,0
206,mutable_view,A6,1
206,blocking_view,A6,1
207,nested_view,A1,0
207,mutable_view,A1,0
207,blocking_view,A1,0
207,nested_view,A2,0
207,mutable_view,A2,0
207,blocking_view,A2,0
207,nested_view,A3,0
207,mutable_view,A3,0
207,blocking_view,A3,0
207,nested_view,A4,0
207,mutable_view,A4,1
207,blocking_view,A4,0
207,nested_view,A5,0
207,mutable_view,A5,1
207,blocking_view,A5,0
207,nested_view,A6,0
207,mutable_view,A6,1
207,blocking_view,A6,0
208,nested_view,A1,0
208,mutable_view,A1,0
208,blocking_view,A1,0
208,nested_view,A2,0
208,mutable_view,A2,0
208,blocking_view,A2,0
208,nested_view,A3,0
208,mutable_view,A3,0
208,blocking_view,A3,0
208,nested_view,A4,0
208,mutable_view,A4,1
208,blocking_view,A4,0
208,nested_view,A5,0
208,mutable_view,A5,1
208,blocking_view,A5,0
208,nested_view,A6,0
208,mutable_view,A6,1
208,blocking_view,A6,1
209,nested_view,A1,0
209,mutable_view,A1,0
209,blocking_view,A1,0
209,nested_view,A2,0
209,mutable_view,A2,0
209,blocking_view,A2,0
209,nested_view,A3,0
209,mutable_view,A3,0
209,blocking_view,A3,0
209,nested_view,A4,0
209,mutable_view,A4,1
209,blocking_view,A4,0
209,nested_view,A5,0
209,mutable_view,A5,1
209,blocking_view,A5,0
209,nested_view,A6,0
209,mutable_view,A6,0
209,blocking_view,A6,0
210,nested_view,A1,1
210,mutable_view,A1,1
210,blocking_view,A1,1
210,nested_view,A2,0
210,mutable_view,A2,0
210,blocking_view,A2,0
210,nested_view,A3,0
210,mutable_view,A3,1
210,blocking_view,A3,0
210,nested_view,A4,0
210,mutable_view,A4,1
210,blocking_view,A4,0
210,nested_view,A5,0
210,mutable_view,A5,1
210,blocking_view,A5,0
210,nested_view,A6,0
210,mutable_view,A6,1
210,blocking_view,A6,1
211,nested_view,A1,0
211,mutable_view,A1,0
211,blocking_view,A1,0
211,nested_view,A2,0
211,mutable_view,A2,0
211,blocking_view,A2,0
211,nested_view,A3,0
211,mutable_view,A3,0
211,blocking_view,A3,0
211,nested_view,A4,1
211,mutable_view,A4,1
211,blocking_view,A4,0
211,nested_view,A5,0
211,mutable_view,A5,1
211,blocking_view,A5,0
211,nested_view,A6,0
211,mutable_view,A6,0
211,blocking_view,A6,1
212,nested_view,A1,1
212,mutable_view,A1,1
212,blocking_view,A1,1
212,nested_view,A2,1
212,mutable_view,A2,0
212,blocking_view,A2,0
212,nested_view,A3,1
212,mutable_view,A3,1
212,blocking_view,A3,1
212,nested_view,A4,1
212,mutable_view,A4,1
212,blocking_view,A4,0
212,nested_view,A5,1
212,mutable_view,A5,1
212,blocking_view,A5,0
212,nested_view,A6,0
212,mutable_view,A6,1
212,blocking_view,A6,1
213,nested_view,A1,0
213,mutable_view,A1,0
213,blocking_view,A1,0
213,nested_view,A2,0
213,mutable_view,A2,0
213,blocking_view,A2,0
213,nested_view,A3,0
213,mutable_view,A3,0
213,blocking_view,A3,0
213,nested_view,A4,0
213,mutable_view,A4,1
213,blocking_view,A4,0
213,nested_view,A5,0
213,mutable_view,A5,1
213,blocking_view,A5,0
213,nested_view,A6,0
213,mutable_view,A6,0
213,blocking_view,A6,0
214,nested_view,A1,0
214,mutable_view,A1,0
214,blocking_view,A1,0
214,nested_view,A2,0
214,mutable_view,A2,0
214,blocking_view,A2,0
214,nested_view,A3,0
214,mutable_view,A3,0
214,blocking_view,A3,0
214,nested_view,A4,0
214,mutable_view,A4,1
214,blocking_view,A4,0
214,nested_view,A5,0
214,mutable_view,A5,1
214,blocking_view,A5,0
214,nested_view,A6,0
214,mutable_view,A6,0
214,blocking_view,A6,0
215,nested_view,A1,0
215,mutable_view,A1,0
215,blocking_view,A1,0
215,nested_view,A2,0
215,mutable_view,A2,0
215,blocking_view,A2,0
215,nested_view,A3,0
215,mutable_view,A3,1
215,blocking_view,A3,0
215,nested_view,A4,0
215,mutable_view,A4,1
215,blocking_view,A4,0
215,nested_view,A5,0
215,mutable_view,A5,1
215,blocking_view,A5,0
215,nested_view,A6,0
215,mutable_view,A6,0
215,blocking_view,A6,1
216,nested_view,A1,0
216,mutable_view,A1,0
216,blocking_view,A1,0
216,nested_view,A2,0
216,mutable_view,A2,0
216,blocking_view,A2,0
216,nested_view,A3,0
216,mutable_view,A3,0
216,blocking_view,A3,0
216,nested_view,A4,0
216,mutable_view,A4,1
216,blocking_view,A4,0
216,nested_view,A5,0
216,mutable_view,A5,1
216,blocking_view,A5,0
216,nested_view,A6,0
216,mutable_view,A6,0
216,blocking_view,A6,1
217,nested_view,A1,0
217,mutable_view,A1,0
217,blocking_view,A1,0
217,nested_view,A2,0
217,mutable_view,A2,0
217,blocking_view,A2,0
217,nested_view,A3,0
217,mutable_view,A3,0
217,blocking_view,A3,0
217,nested_view,A4,0
217,mutable_view,A4,0
217,blocking_view,A4,0
217,nested_view,A5,0
217,mutable_view,A5,0
217,blocking_view,A5,0
217,nested_view,A6,0
217,mutable_view,A6,0
217,blocking_view,A6,1
218,nested_view,A1,0
218,mutable_view,A1,0
218,blocking_view,A1,0
218,nested_view,A2,1
218,mutable_view,A2,1
218,blocking_view,A2,0
218,nested_view,A3,0
218,mutable_view,A3,0
218,blocking_view,A3,0
218,nested_view,A4,0
218,mutable_view,A4,0
218,blocking_view,A4,0
218,nested_view,A5,0
218,mutable_view,A5,0
218,blocking_view,A5,0
218,nested_view,A6,0
218,mutable_view,A6,0
218,blocking_view,A6,1
219,nested_view,A1,0
219,mutable_view,A1,0
219,blocking_view,A1,0
219,nested_view,A2,0
219,mutable_view,A2,0
219,blocking_view,A2,0
219,nested_view,A3,0
219,mutable_view,A3,0
219,blocking_view,A3,0
219,nested_view,A4,0
219,mutable_view,A4,0
219,blocking_view,A4,0
219,nested_view,A5,0
219,mutable_view,A5,0
219,blocking_view,A5,0
219,nested_view,A6,0
219,mutable_view,A6,0
219,blocking_view,A6,0
220,nested_view,A1,0
220,mutable_view,A1,0
220,blocking_view,A1,0
220,nested_view,A2,0
220,mutable_view,A2,0
220,blocking_view,A2,0
220,nested_view,A3,0
220,mutable_view,A3,0
220,blocking_view,A3,0
220,nested_view,A4,0
220,mutable_view,A4,0
220,blocking_view,A4,0
220,nested_view,A5,0
220,mutable_view,A5,0
220,blocking_view,A5,0
220,nested_view,A6,0
220,mutable_view,A6,0
220,blocking_view,A6,0
221,nested_view,A1,0
221,mutable_view,A1,0
221,blocking_view,A1,0
221,nested_view,A2,0
221,mutable_view,A2,0
221,blocking_view,A2,0
221,nested_view,A3,0
221,mutable_view,A3,0
221,blocking_view,A3,0
221,nested_view,A4,0
221,mutable_view,A4,1
221,blocking_view,A4,0
221,nested_view,A5,0
221,mutable_view,A5,1
221,blocking_view,A5,0
221,nested_view,A6,0
